5.0181	6.2088	1	4.5492	5.7399	1	4.7832	5.9748	1	0.1384	5.1022	6.1281	0	4.6299	5.6557	1	5.068	6.0939	0	4.6641	5.6899	1
4.5998	5.6522	1	4.6825	5.7348	1	4.6427	5.692	1	0.1796	4.6976	5.5611	1	4.7736	5.637	1	4.7017	5.5651	1	4.7695	5.6329	1
3.9561	5.1079	1	4.3221	5.4739	1	4.1399	5.29	1	0.1374	4.0458	5.0394	0	4.3905	5.3841	1	4.0603	5.0539	1	4.376	5.3696	1
4.4167	5.5309	1	4.4425	5.5567	1	4.4484	5.5249	1	0.1667	4.514	5.4424	1	4.531	5.4594	1	4.5117	5.4402	1	4.5332	5.4617	1
4.1026	5.2026	1	4.2137	5.3137	1	4.1407	5.2756	1	0.1453	4.1766	5.1168	1	4.2995	5.2397	1	4.1906	5.1308	1	4.2855	5.2257	1
4.3036	5.2242	1	4.1102	5.0308	0	4.1848	5.1496	1	0.2041	4.392	5.1247	1	4.2097	4.9424	0	4.3778	5.1105	1	4.2238	4.9566	0
4.2277	5.3284	1	4.4889	5.5895	1	4.344	5.4732	1	0.1531	4.3152	5.2474	1	4.5699	5.5021	1	4.332	5.2641	1	4.5531	5.4853	1
4.4929	5.7243	1	4.7336	5.9649	1	4.6464	5.8114	1	0.1431	4.5849	5.64	1	4.8179	5.8729	1	4.5983	5.6534	1	4.8045	5.8596	1
4.6745	5.7941	1	4.64	5.7596	1	4.6228	5.8112	1	0.139	4.7557	5.7197	1	4.7144	5.6784	1	4.7499	5.7139	1	4.7202	5.6842	1
4.4538	5.5554	1	4.4024	5.504	1	4.4412	5.5166	1	0.1727	4.5442	5.4556	1	4.5022	5.4136	1	4.5445	5.4558	1	4.5019	5.4133	1
4.2796	5.3073	1	4.1471	5.1747	1	4.225	5.2293	1	0.1878	4.3727	5.2074	1	4.2469	5.0816	1	4.3637	5.1984	1	4.256	5.0907	1
4.8069	6.046	1	4.8969	6.136	1	4.8692	6.0738	1	0.1358	4.902	5.9729	1	4.97	6.0409	1	4.8971	5.968	1	4.9749	6.0458	1
